osm_id,surface,tracktype,highway,name
577606040,grass,,path,
577606041,grass,,path,
577606042,grass,,path,
577606043,grass,,path,
577606044,grass,,path,
577606045,grass,,path,
577606046,grass,,path,
577606047,grass,,path,
577606048,grass,,path,
577606049,grass,,path,
577606050,grass,,path,
577606051,grass,,path,
577606052,grass,,path,
577606053,grass,,path,
577606054,grass,,path,
577606534,grass,,path,
577606535,grass,,path,
577606536,grass,,path,
577606537,grass,,path,
577606538,grass,,path,
577606539,grass,,path,
577606540,grass,,path,
577606541,grass,,path,
577606542,grass,,path,
577606543,grass,,path,
577606544,grass,,path,
577606545,grass,,path,
577606546,grass,,path,
577606547,grass,,path,
577606548,grass,,path,
577606549,grass,,path,
577606550,grass,,path,
577606551,grass,,path,
577606552,grass,,path,
577606553,grass,,path,
577606554,grass,,path,
577606555,grass,,path,
577606556,grass,,path,
577606557,grass,,path,
577606558,grass,,path,
577606559,grass,,path,
577606560,grass,,path,
577606561,grass,,path,
577606562,grass,,path,
577606563,grass,,path,
577606564,grass,,path,
577606565,grass,,path,
577606566,grass,,path,
577606567,grass,,path,
577606568,grass,,path,
577606569,grass,,path,
577606570,grass,,path,
577606571,grass,,path,
577606572,grass,,path,
577606573,grass,,path,
577606574,grass,,path,
577616594,grass,,path,
577616601,grass,,path,
577616603,grass,,path,
577616607,grass,,path,
577616611,grass,,path,
577616624,grass,,path,
577620967,ground,,path,
577620968,ground,,path,
577620969,ground,,path,
577620970,ground,,path,
577630482,ground,,path,
577630483,ground,,path,
577630484,ground,,path,
577630487,stone,,steps,
577630488,ground,,path,
577630498,ground,,path,
577641544,ground,,path,
577656656,unpaved,,service,
577656657,ground,,service,
577656658,ground,,service,
577718309,ground,,path,
577718310,ground,,path,
577726315,ground,,path,
577752060,unpaved,,residential,
577768989,gravel,,service,
577774003,grass,,path,
577774005,grass,,path,
577774008,grass,,path,
577777194,grass,,path,
577777195,grass,,path,
577777196,grass,,path,
577777197,grass,,path,
577785834,wood,,footway,
577879865,gravel,grade2,track,
577960876,unpaved,,path,
577976196,steel,grade1,track,
577976206,gravel,grade1,track,
577997918,unpaved,,residential,
578076687,unpaved,,steps,
578076690,unpaved,,footway,
578076692,unpaved,,footway,
578086118,compacted,grade2,track,
578250556,grass,,path,
578250557,grass,,path,
578250558,grass,,path,
578250559,grass,,path,
578250560,grass,,path,
578250561,grass,,path,
578250562,grass,,path,
578250563,grass,,path,
578250564,grass,,path,
578250565,grass,,path,
578250566,grass,,path,
578250567,grass,,path,
578250568,grass,,path,
578250569,grass,,path,
578250570,grass,,path,
578250571,grass,,path,
578250572,grass,,path,
578250573,grass,,path,
578250574,grass,,path,
578250575,grass,,path,
578250576,grass,,path,
578250577,grass,,path,
578250578,grass,,path,
578250579,grass,,path,
578250580,grass,,path,
578250581,grass,,path,
578250582,grass,,path,
578250583,grass,,path,
578250584,grass,,path,
578250585,grass,,path,
578250586,grass,,path,
578250587,grass,,path,
578250588,grass,,path,
578250589,grass,,path,
578250590,grass,,path,
578250591,grass,,path,
578250592,grass,,path,
578250593,grass,,path,
578250594,grass,,path,
578250595,grass,,path,
578250596,grass,,path,
578250597,grass,,path,
578250598,grass,,path,
578250599,grass,,path,
578250600,grass,,path,
578250601,grass,,path,
578250602,grass,,path,
578250603,grass,,path,
578250604,grass,,path,
578250605,grass,,path,
578250606,grass,,path,
578250609,grass,,path,
578250613,grass,,path,
578250615,grass,,path,
578250619,grass,,path,
578250622,grass,,path,
578250625,grass,,path,
578250628,grass,,path,
578250632,grass,,path,
578250636,grass,,path,
578250640,grass,,path,
578250643,grass,,path,
578250646,grass,,path,
578250649,grass,,path,
578250652,grass,,path,
578250655,grass,,path,
578250658,grass,,path,
578250662,grass,,path,
578250666,grass,,path,
578250668,grass,,path,
578250672,grass,,path,
578250675,grass,,path,
578250678,grass,,path,
578250681,grass,,path,
578250684,grass,,path,
578250688,grass,,path,
578250691,grass,,path,
578250695,grass,,path,
578250698,grass,,path,
578250699,grass,,path,
578250700,grass,,path,
578250701,grass,,path,
578315042,,grade3,track,
578327863,,grade2,track,苫小牧6号線林道
578345149,gravel,,path,
578476383,ground,,path,
578492520,unpaved,,residential,
578542415,wood,,footway,
578542416,wood,,footway,
578584033,unpaved,,service,
578584034,unpaved,,service,
578826043,grass,,path,
578826044,grass,,path,
578826045,grass,,path,
578826046,grass,,path,
578826047,grass,,path,
578826048,grass,,path,
578826049,grass,,path,
578826050,grass,,path,
578826053,grass,,path,
578826055,grass,,path,
578826057,grass,,path,
578826059,grass,,path,
578826061,grass,,path,
578826063,grass,,path,
578826065,grass,,path,
578826067,grass,,path,
578826069,grass,,path,
578826072,grass,,path,
578826073,grass,,path,
578826076,grass,,path,
578826078,grass,,path,
578826081,grass,,path,
578826083,grass,,path,
578826085,grass,,path,
578826088,grass,,path,
578826090,grass,,path,
578826091,grass,,path,
578826092,grass,,path,
578826094,grass,,path,
578826097,grass,,path,
578826099,grass,,path,
578826101,grass,,path,
578826104,grass,,path,
578826106,grass,,path,
578826108,grass,,path,
578826109,grass,,path,
578826110,grass,,path,
578826111,grass,,path,
578826112,grass,,path,
578826113,grass,,path,
578826114,grass,,path,
578826115,grass,,path,
578826116,grass,,path,
578826117,grass,,path,
578826118,grass,,path,
578826119,grass,,path,
578826120,grass,,path,
578826121,grass,,path,
578826122,grass,,path,
578826123,grass,,path,
578826124,grass,,path,
578826125,grass,,path,
578826126,grass,,path,
578826127,grass,,path,
578826128,grass,,path,
578826129,grass,,path,
578826130,grass,,path,
578826131,grass,,path,
578826132,grass,,path,
578826133,grass,,path,
578826134,grass,,path,
578826135,grass,,path,
578826136,grass,,path,
578826137,grass,,path,
578826138,grass,,path,
578826139,grass,,path,
578826140,grass,,path,
578826141,grass,,path,
578826142,grass,,path,
578826143,grass,,path,
578826145,grass,,path,
578826147,grass,,path,
578826150,grass,,path,
578826153,grass,,path,
578826155,grass,,path,
578826159,grass,,path,
578826161,grass,,path,
578826164,grass,,path,
578826166,grass,,path,
578826168,grass,,path,
578826170,grass,,path,
578826173,grass,,path,
578826176,grass,,path,
578826180,grass,,path,
578826184,grass,,path,
578826190,grass,,path,
578826194,grass,,path,
578826197,grass,,path,
578826200,grass,,path,
578826205,grass,,path,
578826210,grass,,path,
578826213,grass,,path,
578826216,grass,,path,
578826218,grass,,path,
578826219,grass,,path,
578826221,grass,,path,
578826222,grass,,path,
578826224,grass,,path,
578826225,grass,,path,
578826226,grass,,path,
578826227,grass,,path,
578826228,grass,,path,
578826229,grass,,path,
578826230,grass,,path,
578826231,grass,,path,
578826232,grass,,path,
578826233,grass,,path,
578826234,grass,,path,
578826235,grass,,path,
578826236,grass,,path,
578826237,grass,,path,
578826238,grass,,path,
578826239,grass,,path,
578838304,compacted,,service,
578838330,compacted,grade2,track,
578858558,,grade4,track,
578882052,wood,,path,
578882054,wood,,path,
578882055,wood,,footway,
578944358,pebblestone,,footway,
578958064,gravel,,service,
579032284,,grade3,track,
579124708,gravel,,path,
579233542,ground,,path,
579233545,ground,,path,
579241172,gravel,,service,
579241173,gravel,,service,
579248992,compacted,,path,
579270712,wood,,path,
579440202,ground,,steps,
579440203,ground,,steps,
579444633,gravel,,service,
579485242,gravel,,path,
579540662,compacted,grade2,track,
579540663,unpaved,grade3,track,
579540673,compacted,grade2,track,
579540680,compacted,grade2,track,
579541944,,grade3,track,
579541945,,grade3,track,
579541946,,grade3,track,
579561641,gravel,,service,
579624158,,grade2,track,
579624160,,grade2,track,
579624163,,grade2,track,
579624165,,grade2,track,
579624168,,grade2,track,
579624170,,grade2,track,
579624173,,grade2,track,
579624175,,grade2,track,
579747943,ground,grade3,track,
579750692,unpaved,,service,
579752140,unpaved,,footway,
579769517,ground,,path,
579776848,compacted,,service,
579809440,unpaved,grade2,track,
579825801,unpaved,,path,
579825802,unpaved,,footway,
579826294,gravel,,residential,
579996523,compacted,,unclassified,
580038324,ground,,footway,
580089161,,grade2,track,
580161234,ground,,footway,
580164329,fine_gravel,,service,
580165966,fine_gravel,,service,
580185888,pebblestone,,footway,
580185889,pebblestone,,footway,
580298871,unpaved,,track,
580337717,gravel,,service,
580437517,,grade5,path,
580521949,pebblestone,,footway,
580521952,pebblestone,,footway,
580698540,ground,,track,
580698545,ground,,track,
580698549,ground,,path,
580698554,ground,,path,
580698558,ground,,track,
580717708,ground,,path,
580717709,ground,,path,
580717710,ground,,path,
580717711,ground,,track,
580717712,ground,,track,
580717713,ground,,path,
580717714,ground,,path,
580717715,ground,,path,
580717716,ground,,track,
580717717,ground,,track,
580717718,ground,,track,
580717719,ground,,path,
580721208,ground,,path,
580721814,ground,,path,
580723785,ground,,path,
580730555,unpaved,,service,
580772840,,grade5,track,
580772844,ground,,path,
580925457,gravel,,service,
581106044,unpaved,,unclassified,
581126702,gravel,,footway,
581282210,fine_gravel,,footway,
581410196,gravel,,footway,
581411839,fine_gravel,,footway,
581438571,,grade3,track,
581636414,grass,,path,
581636415,grass,,path,
581636416,grass,,path,
581636417,grass,,path,
581636418,grass,,path,
581636419,grass,,path,
581636420,grass,,path,
581636421,grass,,path,
581636422,grass,,path,
581636423,grass,,path,
581636424,grass,,path,
581636425,grass,,path,
581636426,grass,,path,
581636427,grass,,path,
581636428,grass,,path,
581636429,grass,,path,
581636430,grass,,path,
581636431,grass,,path,
581636432,grass,,path,
581636433,grass,,path,
581636434,grass,,path,
581636436,grass,,path,
581636437,grass,,path,
581636438,grass,,path,
581636439,grass,,path,
581636440,grass,,path,
581636441,grass,,path,
581636442,grass,,path,
581636444,grass,,path,
581636446,grass,,path,
581636448,grass,,path,
581636450,grass,,path,
581636453,grass,,path,
581636454,grass,,path,
581636456,grass,,path,
581636458,grass,,path,
581636460,grass,,path,
581636462,grass,,path,
581636464,grass,,path,
581636466,grass,,path,
581636467,grass,,path,
581636469,grass,,path,
581636470,grass,,path,
581636473,grass,,path,
581636475,grass,,path,
581636477,grass,,path,
581636480,grass,,path,
581636483,grass,,path,
581636484,grass,,path,
581636487,grass,,path,
581636489,grass,,path,
581636491,grass,,path,
581636493,grass,,path,
581636495,grass,,path,
581636497,grass,,path,
581636499,grass,,path,
581636500,grass,,path,
581636501,grass,,path,
581636502,grass,,path,
581636503,grass,,path,
581636504,grass,,path,
581636505,grass,,path,
581636506,grass,,path,
581636507,grass,,path,
581636508,grass,,path,
581636509,grass,,path,
581636510,grass,,path,
581636512,grass,,path,
581636513,grass,,path,
581636514,grass,,path,
581636515,grass,,path,
581636516,grass,,path,
581636517,grass,,path,
581636518,grass,,path,
581636519,grass,,path,
581636520,grass,,path,
581636521,grass,,path,
581636522,grass,,path,
581636523,grass,,path,
581636524,grass,,path,
581636525,grass,,path,
581636526,grass,,path,
581636527,grass,,path,
581636528,grass,,path,
581636529,grass,,path,
581636530,grass,,path,
581636531,grass,,path,
581636532,grass,,path,
581636533,grass,,path,
581636534,grass,,path,
581636535,grass,,path,
581636536,grass,,path,
581636537,grass,,path,
581636538,grass,,path,
581636539,grass,,path,
581636540,grass,,path,
581636541,grass,,path,
581636543,grass,,path,
581636544,grass,,path,
581636545,grass,,path,
581636546,grass,,path,
581636547,grass,,path,
581636548,grass,,path,
581636549,grass,,path,
581636550,grass,,path,
581636551,grass,,path,
581636552,grass,,path,
581636553,grass,,path,
581636554,grass,,path,
581636555,grass,,path,
581636556,grass,,path,
581636557,grass,,path,
581636558,grass,,path,
581636559,grass,,path,
581636560,grass,,path,
581636561,grass,,path,
581636562,grass,,path,
581636563,grass,,path,
581636564,grass,,path,
581636565,grass,,path,
581636566,grass,,path,
581636567,grass,,path,
581636568,grass,,path,
581636569,grass,,path,
581636570,grass,,path,
581636571,grass,,path,
581636572,grass,,path,
581636573,grass,,path,
581751980,ground,,track,
581751982,gravel,,track,
581780137,,grade2,track,
581782458,unpaved,,service,
581953281,pebblestone,,pedestrian,南庭
581968068,unpaved,,service,
582149848,pebblestone,,footway,
582149850,fine_gravel,,footway,
582149851,compacted,,footway,
582162972,gravel,,footway,
582163745,ground,,path,
582165533,gravel,,footway,
582171418,gravel,,path,
582171497,grass,,path,
582177527,gravel,,footway,
582203622,unpaved,,path,小田城コース
582239267,,grade3,track,
582239302,,grade2,track,
582239305,,grade2,track,
582239306,,grade2,track,
582337425,unpaved,,service,
582360939,gravel,,path,
582392575,compacted,,residential,
582397062,pebblestone,,footway,
582397063,pebblestone,,footway,
582397068,pebblestone,,footway,
582397073,pebblestone,,footway,
582397074,pebblestone,,footway,
582397075,pebblestone,,footway,
582413335,pebblestone,,pedestrian,
582413336,fine_gravel,,footway,
582443467,unpaved,,unclassified,
582461942,,grade5,track,
582461947,,grade5,track,
582461948,,grade3,track,
582487357,unpaved,,service,
582508494,compacted,,path,
582508496,compacted,,path,
582508498,compacted,,path,
582508500,dirt,,path,
582508507,dirt,,path,
582508511,dirt,,path,
582508513,dirt,,steps,
582515258,,grade2,track,
582515259,,grade3,track,
582515263,,grade2,track,
582515264,,grade2,track,
582515265,,grade2,track,
582515266,,grade2,track,
